0.0853423,0.0
0.029849749,0.0
0.11498309,0.0
0.27643842,0.0
0.26057506,1.0
0.28183904,1.0
0.41485563,1.0
0.40095893,1.0
0.40364182,1.0
0.41615614,1.0
0.094294414,0.0
0.026670957,0.0
0.050853495,0.0
0.26716182,0.0
0.2891528,0.0
0.2538168,0.0
0.45598602,1.0
0.44768864,0.0
0.44768864,0.0
0.42985904,1.0
0.034593478,0.0
0.09990754,0.0
0.052657682,0.0
0.28153998,0.0
0.3041079,0.0
0.27910036,0.0
0.43062955,0.0
0.43485257,0.0
0.43062955,0.0
0.43062955,0.0
0.085823864,0.0
0.013676695,0.0
0.046607096,0.0
0.30838075,1.0
0.2801045,0.0
0.3689513,0.0
0.43816164,1.0
0.45443317,1.0
0.45443317,1.0
0.45989263,1.0
0.107149675,0.0
0.06161805,0.0
0.052590113,0.0
0.2509723,0.0
0.25020024,1.0
0.2566126,0.0
0.4251819,1.0
0.45203155,1.0
0.4018624,1.0
0.45203155,1.0
0.02655943,0.0
0.042907998,0.0
0.014512701,0.0
0.4126102,1.0
0.258619,1.0
0.26433602,1.0
0.45276442,1.0
0.41862854,1.0
0.4126102,1.0
0.4691843,1.0
-0.023285946,0.0
-0.073594265,1.0
0.23358883,1.0
0.38178453,1.0
0.30653688,1.0
0.3580714,0.0
0.4119941,1.0
0.4119941,1.0
0.400166,1.0
0.40428588,1.0
0.114134274,1.0
0.009125521,0.0
0.03877962,0.0
0.25320226,0.0
0.37506437,1.0
0.35691375,1.0
0.40740588,1.0
0.47447172,1.0
0.44345188,1.0
0.40945148,1.0
0.13566858,0.0
0.08080634,0.0
0.036711697,0.0
0.43827635,1.0
0.30178154,1.0
0.25754073,0.0
0.42085147,1.0
0.42456937,1.0
0.45811453,1.0
0.42726582,1.0
0.068739,0.0
0.06549537,0.0
0.02186123,0.0
0.26438808,1.0
0.25255805,0.0
0.2965739,1.0
0.4208461,1.0
0.40215227,1.0
0.44622588,1.0
0.43344578,1.0
0.07063732,0.0
0.1256524,0.0
0.20109615,0.0
0.2645769,1.0
0.2530146,0.0
0.2694639,0.0
0.46893066,0.0
0.45474496,0.0
0.44981053,0.0
0.46271914,0.0
0.062128592,0.0
0.15974888,0.0
0.05913818,0.0
0.26076117,1.0
0.31334937,1.0
0.25643957,0.0
0.43045604,1.0
0.40075994,1.0
0.4030353,1.0
0.4184697,1.0
-0.030133946,0.0
0.047590163,0.0
0.045576688,0.0
0.34413895,0.0
0.2536516,1.0
0.28573477,0.0
0.45325488,0.0
0.41568515,1.0
0.43540972,1.0
0.4458363,0.0
0.034209035,0.0
0.037698552,0.0
0.07235373,0.0
0.26499063,1.0
0.26589105,0.0
0.2652254,1.0
0.40664935,1.0
0.47032484,1.0
0.48686558,1.0
0.40456915,1.0
0.040936437,0.0
0.042374853,0.0
0.044101134,0.0
0.32049024,0.0
0.25618467,1.0
0.27006474,1.0
0.45092684,1.0
0.4308244,1.0
0.45092684,1.0
0.44544163,1.0
0.1639967,0.0
-0.029913282,0.0
0.014758806,0.0
0.28823006,0.0
0.30160734,0.0
0.38067305,0.0
0.42725572,0.0
0.4390873,0.0
0.49747753,0.0
0.4332913,0.0
0.13375703,0.0
0.0038945423,0.0
0.032482054,0.0
0.3007981,1.0
0.30128002,0.0
0.25073195,1.0
0.46729794,1.0
0.41451767,0.0
0.40674716,1.0
0.40660402,0.0
0.06653321,0.0
0.12592898,0.0
0.0558525,0.0
0.29207802,1.0
0.28156155,0.0
0.25469172,1.0
0.4042297,1.0
0.43075743,0.0
0.4425733,1.0
0.42923334,1.0
-0.01247046,0.0
0.0043648044,0.0
0.06060146,0.0
0.2511013,1.0
0.3265618,1.0
0.25752753,1.0
0.4013621,1.0
0.4013621,1.0
0.46085048,1.0
0.43868667,1.0
0.04578926,0.0
-0.008716949,0.0
0.10668207,0.0
0.26908728,0.0
0.29155892,1.0
0.2583778,1.0
0.43921134,1.0
0.4043555,1.0
0.41209608,1.0
0.45826206,1.0
0.17436872,1.0
0.18454371,0.0
-0.03325036,0.0
0.30944732,0.0
0.27812913,0.0
0.26688576,0.0
0.46625128,1.0
0.43494457,1.0
0.43122217,1.0
0.4259847,1.0
0.01834293,0.0
0.18745762,0.0
0.04998831,0.0
0.33037186,0.0
0.29619628,1.0
0.310104,1.0
0.44424966,1.0
0.4100921,1.0
0.42519838,0.0
0.47540992,0.0
-0.0022231052,0.0
0.007884771,0.0
0.05619021,0.0
0.3022703,0.0
0.47756514,0.0
0.42031115,1.0
0.44134873,1.0
0.4800797,0.0
0.4416408,0.0
0.41706437,1.0
0.039322644,0.0
0.061284855,0.0
0.11235914,0.0
0.25883234,0.0
0.36919272,1.0
0.25269932,0.0
0.4111383,1.0
0.40965593,1.0
0.44131812,1.0
0.40171152,1.0
0.0057403985,0.0
0.052185383,0.0
0.027441008,0.0
0.31202054,1.0
0.29097512,0.0
0.29327226,1.0
0.49628338,1.0
0.42228013,1.0
0.4402691,1.0
0.40826398,1.0
-0.06366583,0.0
-0.0014307789,0.0
0.023742327,0.0
0.30419782,0.0
0.28633404,0.0
0.29347712,0.0
0.47018492,1.0
0.4889835,1.0
0.4538454,1.0
0.46538654,0.0
0.057873797,0.0
0.046952493,0.0
0.04826715,0.0
0.33913937,0.0
0.31533697,0.0
0.3591306,1.0
0.40814367,0.0
0.42029044,1.0
0.47212148,1.0
0.40571263,1.0
0.1923232,1.0
0.0561015,0.0
0.14939258,0.0
0.25852993,1.0
0.3043751,1.0
0.42632467,1.0
0.43054545,1.0
0.42045635,1.0
0.41250497,1.0
0.4124569,1.0
0.23598145,0.0
0.034746695,0.0
0.16716193,0.0
0.27768978,0.0
0.3066181,1.0
0.4826735,1.0
0.45339292,1.0
0.40055397,1.0
0.43976253,1.0
0.42029843,1.0
0.08575441,0.0
-0.027154753,0.0
0.011058869,0.0
0.32536456,0.0
0.27624655,1.0
0.38464016,1.0
0.4364643,1.0
0.46803218,1.0
0.42451987,1.0
0.44252715,1.0
-0.002389714,0.0
0.097112864,0.0
-0.07200761,0.0
0.27991772,0.0
0.31058112,0.0
0.25721815,0.0
0.4690688,0.0
0.44256464,1.0
0.4286832,1.0
0.4253137,1.0
0.08760008,0.0
0.18731631,0.0
-0.0015460317,0.0
0.3140287,0.0
0.25521907,0.0
0.29131368,1.0
0.45388034,1.0
0.40143818,1.0
0.40777335,1.0
0.428698,1.0
0.120383,0.0
0.096816264,0.0
-0.10639533,0.0
0.11746258,0.0
0.036609136,0.0
0.29135567,0.0
0.27067167,0.0
