0.07715945,0.10984778,0.113373145,0.11666555,0.14173844,0.15338282,0.16674192,0.17471698,0.18559542,0.20489745,0.21841854,0.24720687,0.26932013,0.2693395,0.26949146,0.27010134,0.2789565,0.34602377,0.36457685,0.36457685,0.38078612,0.3982769,0.40591547,0.40786967,0.5765668,25
0.073583536,0.09867342,0.12142228,0.1220544,0.12806726,0.12958814,0.13894129,0.15778434,0.17471284,0.18975611,0.19058907,0.20876607,0.2296901,0.27426434,0.27764356,0.33029625,0.33586463,0.3415923,0.347557,0.35111618,0.35407808,0.35595462,0.37822816,0.43734723,0.43891507,13
0.051696938,0.06647535,0.07519296,0.078844905,0.07927107,0.10529175,0.11353085,0.11773675,0.14242691,0.14885661,0.16336174,0.169127,0.17973307,0.18471554,0.20887983,0.25491145,0.25855514,0.28339618,0.29632714,0.32274333,0.336285,0.3543723,0.37549326,0.39989716,0.4167237,22
0.084843256,0.08889607,0.10100327,0.16780113,0.17278503,0.1849555,0.22043093,0.22945759,0.23032345,0.23653725,0.24355187,0.30615616,0.3350366,0.33814517,0.34212625,0.3460298,0.38183603,0.3875036,0.38877842,0.42721322,0.46314996,0.4667631,0.48210883,0.4831297,0.68377227,20
0.029495621,0.054877117,0.06319039,0.089516655,0.10502932,0.12928842,0.12972964,0.16489786,0.1698979,0.17422026,0.2203833,0.22918738,0.25973403,0.29105753,0.32005578,0.33107033,0.33381185,0.3830117,0.3866548,0.39093682,0.40191153,0.40787244,0.4519771,0.4573954,1.0,25
0.06268124,0.07680225,0.08632023,0.08684526,0.092530765,0.13135892,0.13628002,0.13996565,0.1521584,0.15443702,0.1995067,0.19991508,0.24106865,0.24254937,0.2588816,0.2703611,0.30055913,0.32839414,0.33292574,0.35289562,0.35464993,0.38016787,0.42741102,0.437198,0.46133995,25
0.08287236,0.10306827,0.11612402,0.117439345,0.12416251,0.1703015,0.17208199,0.1750222,0.17712538,0.20693064,0.22462471,0.23711786,0.30260402,0.32301736,0.34264734,0.35876286,0.3599182,0.3611728,0.3744082,0.4151172,0.4210422,0.4320449,0.46184802,0.4681466,0.4826972,17
0.021674734,0.03189776,0.052128207,0.082529716,0.110845715,0.12118421,0.19163878,0.19286433,0.2076891,0.20950137,0.2387984,0.2526548,0.26262528,0.27338633,0.30951968,0.3197072,0.3263291,0.33288217,0.33798012,0.37856758,0.3834929,0.3834929,0.42906633,0.47301927,0.4795258,23
0.026315942,0.04987355,0.049970005,0.06469216,0.09287155,0.10134579,0.1445528,0.16716117,0.18290225,0.19141708,0.19838332,0.20841056,0.2166382,0.2200584,0.2586414,0.26283544,0.26612836,0.3044363,0.31486362,0.3461272,0.3655673,0.38173243,0.42565313,0.4375435,0.44079238,12
0.05114092,0.05342775,0.062509544,0.06616042,0.080398515,0.08358489,0.13601255,0.14597064,0.18095148,0.20165756,0.24045004,0.26259238,0.2703409,0.29984933,0.3040712,0.3225839,0.34851006,0.34891585,0.38785666,0.403237,0.45964763,0.49791342,0.49791342,0.51651216,0.51999605,24
0.037732422,0.052987225,0.096040525,0.099517465,0.16046982,0.16146117,0.16381404,0.16439666,0.1690766,0.17988127,0.1833618,0.18768553,0.19860713,0.20638396,0.21367086,0.2235468,0.22518538,0.23825663,0.24475501,0.24826182,0.3096545,0.30994862,0.3511012,0.358641,0.43147406,18
0.07717633,0.12670067,0.14110653,0.15777628,0.16693373,0.16859704,0.17140923,0.18636793,0.2351618,0.24370521,0.26473287,0.26873568,0.2709756,0.2807792,0.29657745,0.36335334,0.39409763,0.39917892,0.40487754,0.40699747,0.41380036,0.4253146,0.4256801,0.43769753,0.45607498,22
0.0024614148,0.030593487,0.031959116,0.113613784,0.115577,0.1440232,0.169989,0.18179506,0.20561373,0.2203153,0.2318345,0.24528188,0.24666701,0.256776,0.28106388,0.29224506,0.2970309,0.31453723,0.34590444,0.3652081,0.3652081,0.37611356,0.38284346,0.38581786,0.8806599,25
0.01618598,0.03942443,0.049256008,0.08178878,0.10488523,0.106482536,0.12548646,0.15157966,0.1688328,0.17728373,0.21609983,0.23323232,0.23651455,0.24624924,0.2541649,0.26115787,0.27615502,0.2939806,0.30474147,0.3191716,0.32879776,0.37087506,0.37092102,0.41565144,0.4213277,24
0.06530489,0.0854593,0.13625185,0.13800675,0.15222685,0.15647465,0.17696197,0.1980579,0.20158793,0.20341824,0.20351997,0.21710245,0.22054286,0.224854,0.24691297,0.25298122,0.27764186,0.29534337,0.29535952,0.30761087,0.32926315,0.34562,0.35930362,0.37026846,0.3889652,24
0.11016474,0.11812425,0.12356909,0.12901628,0.13138863,0.13513717,0.13784729,0.15268841,0.19663723,0.2001329,0.2118521,0.22052024,0.22487184,0.2452828,0.2462086,0.28322107,0.2998548,0.30973285,0.3188534,0.35819295,0.3726955,0.37351155,0.40446344,0.4393974,0.55593574,23
0.020027583,0.052214984,0.05352384,0.06299443,0.086771175,0.099875785,0.123058125,0.13781285,0.16197881,0.17238535,0.18009843,0.19650218,0.2507027,0.25991905,0.2973,0.30005094,0.3301519,0.33116534,0.33226162,0.34668046,0.3512208,0.37546343,0.39668027,0.41987348,0.5747689,23
0.044469725,0.08492539,0.10518184,0.11511329,0.117932886,0.13945979,0.14030357,0.14515316,0.14795506,0.16621709,0.19345358,0.24013904,0.25095642,0.28111446,0.28161165,0.29992324,0.30214775,0.32442373,0.3590134,0.36427152,0.4129209,0.44131538,0.4722182,0.59096736,0.5932119,25
0.034304887,0.05923914,0.09191668,0.095138244,0.101052865,0.14377189,0.15545124,0.17539464,0.18715616,0.19859889,0.20679691,0.20800564,0.25245458,0.2624528,0.2642599,0.28201932,0.28750187,0.29504943,0.32490784,0.3427774,0.35083765,0.35925788,0.3916985,0.42061925,0.4315368,20
0.047798358,0.05088299,0.05300018,0.06615044,0.090136565,0.13653643,0.13706063,0.1428904,0.1572646,0.15765288,0.16457506,0.2109552,0.2204349,0.24722841,0.2805166,0.28840873,0.29457265,0.3007368,0.3147703,0.33154294,0.33420518,0.38207692,0.38267514,0.38267514,0.44144824,16
0.0740362,0.08265082,0.09114933,0.09167441,0.09617435,0.1004017,0.103821754,0.106238715,0.12743148,0.15037036,0.1572407,0.15731488,0.21656272,0.25708064,0.26899529,0.27504033,0.28311035,0.29204127,0.30260268,0.34514248,0.348955,0.3595465,0.37540904,0.42959723,0.43985963,25
0.052185666,0.061582785,0.07481763,0.08131092,0.08375845,0.09326679,0.10629819,0.109330386,0.15025622,0.1615265,0.17830919,0.19663289,0.20630583,0.26151928,0.26466662,0.2741363,0.2757716,0.28027955,0.29277444,0.31599492,0.3332387,0.38099998,0.42187726,0.53889394,1.0,25
0.108593866,0.11560753,0.12359755,0.124321684,0.12941639,0.15657069,0.1589654,0.21224219,0.21423668,0.2193418,0.23185717,0.2390545,0.25106952,0.29890412,0.30628586,0.3744773,0.40029088,0.42538878,0.44042608,0.48830476,0.49079424,0.4967188,0.5377822,0.60018593,0.60018593,19
0.057157952,0.066035606,0.1039336,0.11857132,0.12153232,0.12997706,0.13048641,0.15908082,0.1670885,0.19410913,0.19892415,0.21394463,0.24206679,0.2590735,0.27373898,0.31132212,0.3129118,0.31684557,0.32316166,0.34065372,0.34416234,0.36057782,0.41030228,0.50055027,0.50055027,10
0.025309987,0.050798852,0.058888685,0.06658017,0.06809874,0.09099908,0.13795353,0.19244546,0.20532462,0.22608952,0.24107337,0.24354972,0.2456691,0.2510079,0.2580698,0.2738538,0.29495028,0.29748872,0.306601,0.3174276,0.3306001,0.38091516,0.39475158,0.4148502,0.4280825,19
0.027566606,0.06535821,0.06727996,0.08419387,0.09527294,0.117241815,0.124572985,0.13349299,0.14743833,0.16714258,0.1698857,0.19533566,0.23334226,0.24746779,0.26236692,0.26849967,0.29329148,0.3126578,0.34318233,0.3531804,0.39810863,0.400731,0.40173456,0.60463065,0.688943,25
0.05048127,0.16888875,0.20728064,0.21063648,0.21668033,0.21714328,0.22509512,0.23260298,0.23732235,0.24458902,0.24863823,0.26623046,0.2915323,0.32745954,0.33979475,0.34315464,0.34545726,0.37481356,0.3766253,0.39677453,0.40784478,0.44898313,0.4648651,0.49496666,0.51089257,24
0.06860726,0.11176729,0.12026213,0.13949062,0.14866053,0.1935999,0.19599262,0.20006725,0.20013323,0.22502038,0.23063496,0.23590028,0.26316264,0.30790213,0.32229218,0.3475507,0.36435726,0.3699165,0.3731633,0.39832258,0.40531957,0.41283503,0.45252842,0.45672226,0.5809203,16
0.0528622,0.06853483,0.071319506,0.07934396,0.08752186,0.09197399,0.10305496,0.15141198,0.17965557,0.18029696,0.226149,0.23269823,0.24489261,0.24559103,0.3022787,0.32128492,0.3346894,0.3358533,0.36354652,0.37633327,0.4083343,0.42870134,0.5142415,0.570607,0.6814771,25
0.07316197,0.07376009,0.08492078,0.10626712,0.1087332,0.113361605,0.119346626,0.12628552,0.12780654,0.1468822,0.1561473,0.15881923,0.20472193,0.20715962,0.2979192,0.31225652,0.33347508,0.33451778,0.3371739,0.33726206,0.34674624,0.36484843,0.3972858,0.45946893,0.54870033,22
0.01642544,0.025925133,0.03440039,0.03507656,0.051847517,0.07096995,0.07254528,0.08626572,0.10367559,0.11105824,0.13955721,0.17317182,0.20408194,0.23761971,0.2849962,0.2910576,0.29153943,0.33203334,0.34908718,0.37290776,0.4011223,0.4260996,0.46250528,0.46311283,0.59282273,19
0.03956675,0.067059904,0.08448891,0.09423733,0.09511286,0.11290818,0.115075715,0.12894675,0.13479131,0.14609341,0.19020225,0.26436928,0.27559608,0.27719364,0.2772236,0.30358312,0.30747074,0.35368884,0.3644382,0.38649213,0.39010152,0.3930907,0.4138474,0.4331177,0.4331177,24
0.046179496,0.049574412,0.080418766,0.11629487,0.12068251,0.12350308,0.12860692,0.1303513,0.13634714,0.14916156,0.16063698,0.20849933,0.22716308,0.26608118,0.28558472,0.28598726,0.28960872,0.30635944,0.32475972,0.35487166,0.3809226,0.3821737,0.39078093,0.3933096,0.43285388,21
0.027170474,0.030453505,0.12548071,0.12721063,0.14178203,0.14375094,0.15250866,0.16478573,0.17318006,0.17809367,0.21303247,0.21963379,0.23076738,0.2689292,0.3116125,0.34746122,0.3585193,0.36934024,0.39099833,0.39872837,0.40391046,0.4271962,0.43274343,0.4327692,0.56787694,25
0.034302767,0.061719295,0.09866485,0.10666385,0.1068123,0.11620084,0.1475452,0.15913405,0.16023244,0.18871655,0.20299853,0.21790743,0.23725833,0.23902076,0.26856098,0.27006355,0.28456286,0.295352,0.29574028,0.2963581,0.31731367,0.3535474,0.37878278,0.39991263,0.4262808,24
0.0177144,0.058174927,0.08326968,0.08805837,0.08862827,0.10527587,0.10839749,0.121437274,0.16351959,0.1785714,0.19826488,0.23036912,0.23164342,0.23181285,0.23520137,0.23575027,0.25163805,0.25501257,0.26387423,0.30902946,0.31239003,0.32347864,0.334996,0.37887436,0.43436953,25
0.019546384,0.07192018,0.08346287,0.15975572,0.17995737,0.20261778,0.21283498,0.23139288,0.23664881,0.24996963,0.2516852,0.25348872,0.25825953,0.26678073,0.27221704,0.28981283,0.29812354,0.30962217,0.3422362,0.3585676,0.3809556,0.38353238,0.39525247,0.43186742,0.70534027,25
0.02159974,0.0653576,0.07551769,0.08053783,0.09652268,0.102584675,0.110796325,0.1396915,0.1496727,0.20531268,0.24955761,0.2611864,0.27591625,0.29208022,0.32020038,0.32674336,0.3312551,0.35347787,0.35642973,0.39423153,0.41011667,0.42730302,0.43120915,0.48730177,0.5569683,25
0.06056271,0.06526548,0.089973725,0.09792505,0.12653938,0.1282919,0.1367697,0.14864282,0.18624523,0.2058512,0.20776115,0.21381848,0.23023881,0.27068505,0.2784826,0.2871527,0.29221082,0.29789397,0.29987627,0.30658507,0.323512,0.33818325,0.34876195,0.35011578,0.41164237,23
0.03671471,0.05775889,0.06458579,0.08043598,0.082869545,0.088161394,0.0973808,0.13155578,0.13274586,0.13810052,0.14369005,0.15094696,0.16244105,0.18030286,0.18079065,0.216264,0.25556228,0.2578413,0.30097222,0.30649295,0.33048233,0.3385193,0.3537613,0.38144493,0.5147617,10
0.078922324,0.09089043,0.09442151,0.12976442,0.13749667,0.14086755,0.14396527,0.17762522,0.1875137,0.21607904,0.25143492,0.2554478,0.2580685,0.2781226,0.2838655,0.30720103,0.32455572,0.33492956,0.34298635,0.38509753,0.4020354,0.4196471,0.4549949,0.46655682,0.47339228,13
0.028077485,0.03221321,0.038473744,0.07997678,0.099169776,0.13255404,0.16833365,0.16856568,0.17360455,0.20945743,0.21575995,0.24946858,0.2631806,0.28135538,0.3135594,0.3257709,0.34092507,0.34092507,0.3535453,0.35413352,0.35980156,0.3641037,0.41334474,0.43339077,0.48439738,25
0.052374173,0.07093999,0.08823613,0.09200883,0.10211056,0.104823634,0.12093397,0.14423609,0.15767534,0.19615363,0.20280655,0.23149385,0.23932214,0.26311368,0.2655857,0.2765186,0.27821314,0.2846212,0.3112179,0.33947724,0.3396414,0.34349573,0.36205932,0.40840816,0.41146368,2
0.059537526,0.08975264,0.109837644,0.115731634,0.12909473,0.19516422,0.2265938,0.26444146,0.27550507,0.28161556,0.30070812,0.3314351,0.33500063,0.33904722,0.36063737,0.3635408,0.36394644,0.39761278,0.39819735,0.4098321,0.4154038,0.41964412,0.43618262,0.50633156,0.5148606,11
0.014533926,0.036840662,0.054582793,0.06704926,0.08607635,0.087338336,0.09111281,0.10019756,0.1064802,0.13550892,0.15421917,0.16270731,0.18244259,0.21215329,0.21508172,0.26081395,0.28687328,0.34996644,0.35070655,0.38082853,0.38082853,0.4127926,0.41894934,0.4684109,1.0,22
0.059692953,0.10370162,0.14172007,0.14604595,0.15098768,0.15946038,0.17327458,0.17659995,0.24839404,0.2540446,0.26015186,0.31105155,0.32063568,0.32298982,0.3232509,0.3397554,0.3594154,0.36892182,0.39856955,0.4476664,0.46934628,0.4896536,0.49361107,0.53297776,0.6243529,20
0.101386435,0.12975925,0.14910142,0.15994103,0.1691492,0.19986509,0.24956597,0.24956597,0.2536461,0.26864997,0.28185302,0.3200578,0.32242268,0.33119354,0.3441433,0.34717277,0.34947744,0.3712904,0.38522658,0.3996076,0.40464407,0.42430803,0.42441,0.43397453,0.4443924,20
0.032167528,0.040379446,0.071093224,0.08214662,0.10259555,0.11387924,0.11461343,0.12145382,0.1404871,0.15299894,0.18114553,0.18561074,0.19154884,0.21252751,0.21930416,0.24709232,0.26519376,0.28900963,0.30969366,0.31893107,0.32731968,0.35190868,0.47348258,0.5685535,0.58502007,25
0.080819435,0.10203375,0.11391769,0.14103447,0.14169958,0.16292273,0.17219333,0.18677606,0.18845063,0.20030445,0.20915425,0.220326,0.2230758,0.25550294,0.2767284,0.2989939,0.3192236,0.3576288,0.35976112,0.38708732,0.4141549,0.4189453,0.43431902,0.5012983,0.57776463,24
0.051928908,0.058377583,0.06642433,0.08090582,0.08197796,0.0829401,0.09133905,0.15809661,0.18076748,0.19710864,0.19929238,0.23772778,0.24058118,0.2430221,0.24632183,0.2694331,0.28781444,0.29124945,0.31493384,0.31977832,0.36159074,0.41211578,0.43953833,0.45592016,0.50825936,17
0.051626462,0.08535052,0.09286057,0.14078672,0.14164072,0.16400498,0.17887193,0.1853085,0.21291752,0.21690819,0.24339774,0.27347985,0.27823612,0.29042986,0.29671174,0.30151257,0.3023246,0.33840257,0.39630982,0.41377917,0.4549725,0.45764074,0.5110302,0.51242226,0.5919448,23
0.015186305,0.03175461,0.07277107,0.08455325,0.09076751,0.10914097,0.13610315,0.14797072,0.15462755,0.17815211,0.1853274,0.1975496,0.20072566,0.20578234,0.2061199,0.2171955,0.22380231,0.25109938,0.25113466,0.27724242,0.29773575,0.31422594,0.3187076,0.31977907,0.39573374,20
0.052238636,0.053089783,0.06003997,0.09879361,0.100846164,0.11572765,0.1256148,0.1444598,0.19224857,0.20950845,0.2157066,0.22053969,0.22626801,0.26480973,0.29114226,0.29412293,0.29635018,0.30708292,0.31725904,0.31980252,0.3292528,0.33498967,0.35928923,0.3593314,0.35958803,24
0.02214375,0.043309033,0.04605284,0.09570977,0.09891651,0.10070182,0.12204346,0.12240247,0.12635769,0.13479337,0.14214064,0.1945854,0.20787077,0.21794418,0.26601228,0.27111244,0.30218175,0.3375883,0.3375883,0.3448836,0.36074874,0.36792412,0.4347257,0.45097554,0.5968263,25
0.07541249,0.090641364,0.1275926,0.13551563,0.13553934,0.17463881,0.18100119,0.1974419,0.20149301,0.20800261,0.22231218,0.23144159,0.2546461,0.26880565,0.28942615,0.29273462,0.30225268,0.30664328,0.3148109,0.33700675,0.3814312,0.4286881,0.4305239,0.45398974,0.5288236,24
0.06918944,0.093062714,0.093756646,0.09418488,0.10963598,0.11393388,0.12936367,0.15352534,0.16434398,0.1858771,0.18685973,0.20073652,0.22479391,0.2536118,0.2553836,0.2646171,0.2878456,0.33028334,0.33252925,0.33818638,0.34058678,0.35497934,0.36186895,0.3673287,0.60475034,25
0.079723276,0.11850114,0.13326839,0.16083932,0.16407157,0.18485108,0.19374864,0.2042839,0.2161239,0.22551914,0.25263995,0.25968656,0.2689118,0.27739376,0.29509962,0.30471027,0.31692085,0.31917962,0.342012,0.3648077,0.38980526,0.412929,0.4235892,0.5504706,0.6322148,24
0.008293973,0.09406841,0.12876105,0.14575385,0.16015814,0.17898366,0.18802257,0.20252861,0.22128716,0.22776677,0.24536715,0.24707218,0.25111017,0.26934716,0.2701248,0.27822745,0.28864512,0.33798158,0.35728756,0.35857478,0.39197734,0.39199713,0.42742947,0.47026062,0.54153544,22
0.06837578,0.0723009,0.15688358,0.16035584,0.1627851,0.1716579,0.17834412,0.18987173,0.24535546,0.2679529,0.30013782,0.30398965,0.31149396,0.31326666,0.32388726,0.33661124,0.3571441,0.36434633,0.37093934,0.37715447,0.39421847,0.4152009,0.4265502,0.42881367,0.4482393,24
0.09168535,0.1118634,0.12389714,0.1483632,0.15326717,0.18134089,0.1901756,0.19921218,0.22496861,0.265626,0.2729198,0.27913448,0.33272648,0.334107,0.3457714,0.36247104,0.38144776,0.3966366,0.41294104,0.41701666,0.42403725,0.43135896,0.55666953,0.5963284,0.8037192,25
0.0690241,0.09370915,0.10246005,0.13440879,0.14731622,0.1477017,0.16083305,0.16388597,0.16545616,0.17226195,0.17292862,0.18211855,0.18937576,0.19154428,0.19429855,0.21808513,0.22469571,0.22682756,0.23718543,0.25928354,0.2780769,0.3292712,0.33583418,0.34011334,0.3742844,22
0.049595606,0.08615857,0.13991778,0.14833997,0.14858152,0.15087752,0.2005471,0.20705509,0.21967189,0.23262544,0.23728171,0.24728177,0.28705928,0.28705928,0.29325765,0.31339273,0.3172737,0.3339362,0.34314862,0.37776172,0.38124627,0.40258586,0.4137679,0.41986302,0.43951526,16
0.029366491,0.047551293,0.08122703,0.1089339,0.112160794,0.13679038,0.17392647,0.20069273,0.20430958,0.22084443,0.22817118,0.24219587,0.24827754,0.25513986,0.28888172,0.30462453,0.3073064,0.32174698,0.35556257,0.3837563,0.38969007,0.40886784,0.41699547,0.49156037,0.61620337,20
0.031247498,0.052969154,0.052997235,0.06812703,0.075436115,0.09086213,0.1253315,0.16926417,0.19702633,0.21250634,0.22275127,0.23431356,0.24584894,0.27169356,0.31300583,0.32627547,0.32660028,0.33958328,0.3615458,0.39586326,0.39684165,0.40761945,0.44541228,0.4533954,0.55089533,24
0.03030709,0.040817723,0.0475977,0.05293481,0.08603781,0.112087235,0.12217688,0.12606047,0.13262427,0.13880406,0.19274639,0.23200995,0.23644051,0.2556794,0.2605464,0.27684295,0.28145206,0.28282103,0.2941828,0.31382534,0.3606424,0.42072994,0.45086548,0.46889082,0.5483817,25
0.039558694,0.09755292,0.09877896,0.10771334,0.11100063,0.12356545,0.12416993,0.1452491,0.14934191,0.15417303,0.1670174,0.17723086,0.18387213,0.19929484,0.2057711,0.20985341,0.25508448,0.29074273,0.33435827,0.36112374,0.36839908,0.38637188,0.39295825,0.53286034,1.0,25
0.039807722,0.047187798,0.100019425,0.104564324,0.12245035,0.1753447,0.21251108,0.21332565,0.2151673,0.22002538,0.22989497,0.23473865,0.23559828,0.2503527,0.26249456,0.27670425,0.30703038,0.33049124,0.33171457,0.35042077,0.35499993,0.36361974,0.37349206,0.3966678,0.47100225,20
0.025392087,0.05234374,0.058883816,0.06834379,0.07240337,0.121657774,0.13246086,0.13430269,0.16150506,0.19078538,0.19819432,0.22274499,0.23380451,0.23740813,0.27856764,0.28458324,0.32138106,0.32577258,0.35522333,0.35522333,0.3958568,0.39998204,0.40408075,0.42298204,0.6121663,25
0.05925209,0.112394944,0.11808192,0.12796333,0.16997738,0.17036201,0.18487108,0.18761054,0.23865454,0.25077492,0.26140556,0.3104582,0.3328357,0.3830133,0.38929096,0.39236817,0.4028011,0.4110404,0.41383475,0.42026696,0.42618698,0.4306386,0.43172723,0.4828728,0.52869284,10
0.015301767,0.022410614,0.040295534,0.042406213,0.05382698,0.05935052,0.118236154,0.14988063,0.15695414,0.19287267,0.20777817,0.20959254,0.2157122,0.23018074,0.23776601,0.25130624,0.25191152,0.29265255,0.29946464,0.31669447,0.3480299,0.36073306,0.41151324,0.4245102,0.43338197,22
0.037474006,0.108146265,0.111023486,0.13054238,0.13395661,0.13670419,0.14128107,0.15618774,0.1745859,0.1950377,0.23455982,0.23866588,0.24792156,0.2505091,0.25244844,0.2571191,0.29860094,0.31754994,0.31909916,0.353329,0.3545184,0.37820974,0.38359472,0.5247888,0.65033513,25
0.044009246,0.052877486,0.09407699,0.10014763,0.12913297,0.12926006,0.15349928,0.1721329,0.17758064,0.19935733,0.21178372,0.21487013,0.23361175,0.23984322,0.27868295,0.28200847,0.29229364,0.3031638,0.31602943,0.38708386,0.39922774,0.40057862,0.4067459,0.43618286,0.52301544,21
0.05817229,0.060133047,0.06579405,0.11658774,0.17365357,0.17792268,0.17853771,0.1913652,0.22316529,0.23182791,0.23432241,0.2357928,0.2549638,0.26207703,0.2663608,0.31980914,0.31980914,0.33070904,0.36690795,0.37237164,0.37438968,0.3925703,0.4317872,0.44772136,0.46230006,23
0.016321927,0.06428229,0.06446403,0.082711056,0.10934025,0.12309042,0.15414597,0.2008534,0.20256047,0.2297177,0.23445472,0.23729816,0.2476519,0.26466244,0.3240377,0.33888653,0.35107416,0.3699151,0.37766862,0.4182802,0.4494344,0.47544318,0.50302136,0.5655851,0.604022,24
0.012175605,0.045905866,0.055608567,0.05798049,0.08599902,0.09150277,0.11966415,0.12947801,0.155714,0.1799109,0.19114313,0.22648501,0.22912088,0.25033277,0.2525043,0.26447576,0.26460138,0.27750033,0.32400358,0.32693225,0.34065527,0.39331543,0.3992883,0.41360936,0.42935172,19
0.042486046,0.053693824,0.06442555,0.10947873,0.11253997,0.11287811,0.14509179,0.15247388,0.15248339,0.15398343,0.15604214,0.16973546,0.17423423,0.17632301,0.18690611,0.1997752,0.23120302,0.24050596,0.24752943,0.24998744,0.28608912,0.30291677,0.35038844,0.44537425,0.6439818,24
0.02029521,0.047102515,0.09599314,0.13030213,0.1417669,0.14865528,0.16101572,0.1822548,0.20712529,0.22893874,0.24666439,0.2533738,0.32191014,0.32584262,0.3419372,0.34422746,0.3558899,0.3811387,0.39032015,0.39630103,0.42632294,0.4286817,0.4551974,0.50143975,0.5716917,3
0.028717797,0.056508668,0.09782292,0.10003252,0.12976825,0.13639107,0.13691047,0.13697596,0.13738865,0.15060884,0.17578244,0.2091349,0.21096385,0.23924223,0.24115056,0.24534233,0.2535601,0.27293402,0.27397707,0.30159232,0.3393665,0.34724948,0.37053296,0.37716252,0.41794217,21
0.053954385,0.080890864,0.11431587,0.120130904,0.12718514,0.13856095,0.1893198,0.19012187,0.19053148,0.19752957,0.2340567,0.23797944,0.2427568,0.25265956,0.26399526,0.28274667,0.28639275,0.31152216,0.3204581,0.32361254,0.33807823,0.37621832,0.4006814,0.42406598,0.4444321,23
0.04754786,0.048168905,0.060157735,0.08690306,0.11344023,0.13906623,0.14759558,0.16973871,0.20247856,0.21273188,0.23576243,0.261518,0.26370835,0.2710823,0.2722797,0.27616727,0.3092561,0.31078044,0.3519109,0.36790457,0.38315764,0.39039502,0.40540528,0.4134724,0.47610962,16
0.04410756,0.04826187,0.13006903,0.1423451,0.14585112,0.14816399,0.15951176,0.17957233,0.21477734,0.22861849,0.25715172,0.26229087,0.30728668,0.31861785,0.3191548,0.34195298,0.35934418,0.3624486,0.3782955,0.3826529,0.3826529,0.38783917,0.40265566,0.411044,0.4915734,25
0.03478667,0.053426977,0.05837122,0.07469509,0.08448365,0.08854633,0.10473742,0.12788776,0.1294949,0.13016981,0.14448038,0.1894945,0.223289,0.2723397,0.27700675,0.2905144,0.31324357,0.3483049,0.37854773,0.39542034,0.39853182,0.40059772,0.40789133,0.42492232,0.4749546,22
